State,District,Year,Season,Produce,Temperature,Rainfall
Andhra Pradesh,KRISHNA,2013,Rabi,4.0650018696122325,27.78,786.5000000000001
Andhra Pradesh,KRISHNA,2014,Kharif,3.3539997959287793,28.02,648.6999999999999
Andhra Pradesh,KRISHNA,2014,Rabi,3.9730077607420027,28.02,446.6
Andhra Pradesh,KRISHNA,2014,Whole Year,3.4675325126196874,28.02,1380.5
Andhra Pradesh,KURNOOL,2008,Kharif,3.329003402088835,27.89,409.2
Andhra Pradesh,KURNOOL,2008,Rabi,3.5450096775371582,27.89,264.79999999999995
Andhra Pradesh,KURNOOL,2009,Kharif,3.131000634858622,28.43,429.1
Andhra Pradesh,KURNOOL,2009,Rabi,3.5270034843205575,28.43,271.3
Andhra Pradesh,KURNOOL,2010,Kharif,2.7996830275669966,28.25,618.7
Andhra Pradesh,KURNOOL,2010,Rabi,3.2039918706585375,28.25,144.3
Andhra Pradesh,KURNOOL,2011,Kharif,3.629783440598365,27.81,356.2
Andhra Pradesh,KURNOOL,2011,Rabi,3.124033111684082,27.81,79.7
Andhra Pradesh,KURNOOL,2012,Kharif,3.811001721170396,28.06,421.90000000000003
Andhra Pradesh,KURNOOL,2012,Rabi,3.569002375296912,28.06,117.5
Andhra Pradesh,KURNOOL,2013,Kharif,3.6760011231586676,27.78,485.7
Andhra Pradesh,KURNOOL,2013,Rabi,3.654003343860301,27.78,140.0
Andhra Pradesh,KURNOOL,2014,Kharif,3.947995500660704,28.02,446.1
Andhra Pradesh,KURNOOL,2014,Rabi,3.54700158600883,28.02,126.2
Andhra Pradesh,KURNOOL,2014,Whole Year,3.8665773120506883,28.02,628.9000000000001
Andhra Pradesh,PRAKASAM,2008,Kharif,3.536998777248387,27.89,295.3
Andhra Pradesh,PRAKASAM,2008,Rabi,3.746000929047012,27.89,636.0
Andhra Pradesh,PRAKASAM,2009,Kharif,3.5720137140083135,28.43,297.20000000000005
Andhra Pradesh,PRAKASAM,2009,Rabi,3.8589983374896093,28.43,293.6
Andhra Pradesh,PRAKASAM,2010,Kharif,2.931789353083187,28.25,614.0
Andhra Pradesh,PRAKASAM,2010,Rabi,3.486001315996775,28.25,522.6
Andhra Pradesh,PRAKASAM,2011,Kharif,3.4490056745565156,27.81,273.09999999999997
Andhra Pradesh,PRAKASAM,2011,Rabi,3.6790014610307824,27.81,249.6
Andhra Pradesh,PRAKASAM,2012,Kharif,3.5929854096520764,28.06,381.59999999999997
