State,District,Year,Season,Produce,Temperature,Rainfall
Haryana,MAHENDRAGARH,2009,Kharif,1.7772339247734754,25.81,251.9
Haryana,MAHENDRAGARH,2010,Kharif,1.7907828407188202,25.89,489.4
Haryana,MAHENDRAGARH,2011,Kharif,2.261144527765265,25.27,363.9
Haryana,MAHENDRAGARH,2012,Kharif,2.181962443797937,25.09,341.8
Haryana,MEWAT,2010,Kharif,1.4291624355936665,25.89,762.9
Haryana,MEWAT,2011,Kharif,1.8710935944902265,25.27,202.60000000000002
Haryana,MEWAT,2012,Kharif,1.9211866678581002,25.09,250.2
Haryana,PALWAL,2010,Kharif,1.7946877243359656,25.89,590.4000000000001
Haryana,PALWAL,2011,Kharif,1.8860807242549982,25.27,454.29999999999995
Haryana,PALWAL,2012,Kharif,1.9734245494013944,25.09,302.40000000000003
Haryana,PANCHKULA,2008,Kharif,2.9455081001472756,25.12,552.0
Haryana,PANCHKULA,2009,Kharif,2.751031636863824,25.81,362.1
Haryana,PANCHKULA,2010,Kharif,1.5048908954100828,25.89,689.0
Haryana,PANCHKULA,2011,Kharif,1.7777777777777777,25.27,565.9
Haryana,PANCHKULA,2012,Kharif,2.028397565922921,25.09,623.8999999999999
Haryana,PANIPAT,2008,Kharif,3.795066413662239,25.12,389.3
Haryana,PANIPAT,2009,Kharif,0.0,25.81,259.20000000000005
Haryana,PANIPAT,2010,Kharif,4.201680672268908,25.89,499.8
Haryana,PANIPAT,2011,Kharif,0.0,25.27,292.8
Haryana,PANIPAT,2012,Kharif,0.0,25.09,238.3
Haryana,REWARI,2008,Kharif,1.9346070829003117,25.12,0.0
Haryana,REWARI,2009,Kharif,1.6552053649130591,25.81,0.0
Haryana,REWARI,2010,Kharif,1.8888855575210626,25.89,613.9
Haryana,REWARI,2011,Kharif,2.342330858217279,25.27,435.3
Haryana,REWARI,2012,Kharif,1.9808384201802967,25.09,311.3
Haryana,ROHTAK,2008,Kharif,1.785455773777928,25.12,387.80000000000007
Haryana,ROHTAK,2009,Kharif,1.5459033561063182,25.81,333.20000000000005
Haryana,ROHTAK,2010,Kharif,1.406407946204896,25.89,443.7
Haryana,ROHTAK,2011,Kharif,1.9229821014742863,25.27,226.3
Haryana,ROHTAK,2012,Kharif,1.7527954064672107,25.09,232.60000000000002
Haryana,SIRSA,2008,Kharif,2.045408058907752,25.12,287.7
Haryana,SIRSA,2009,Kharif,2.0338983050847457,25.81,49.6
Haryana,SIRSA,2010,Kharif,3.446399419553782,25.89,358.09999999999997
Haryana,SIRSA,2011,Kharif,2.3071007433991286,25.27,348.2
Haryana,SIRSA,2012,Kharif,1.7964071856287425,25.09,172.4
Haryana,SONIPAT,2008,Kharif,1.9478411427334703,25.12,724.0999999999999
Haryana,SONIPAT,2009,Kharif,2.1563772861592523,25.81,523.7
Haryana,SONIPAT,2010,Kharif,1.8043756108563267,25.89,729.0
Haryana,SONIPAT,2011,Kharif,2.1993489926981615,25.27,470.6
Haryana,SONIPAT,2012,Kharif,2.2509181376614147,25.09,314.2
Haryana,YAMUNANAGAR,2008,Kharif,2.1551724137931036,25.12,847.0000000000001
Haryana,YAMUNANAGAR,2009,Kharif,1.6090104585679808,25.81,696.4999999999999
Haryana,YAMUNANAGAR,2010,Kharif,2.1413276231263385,25.89,1345.1999999999998
Haryana,YAMUNANAGAR,2011,Kharif,3.3444816053511706,25.27,823.8
Haryana,YAMUNANAGAR,2012,Kharif,3.278688524590164,25.09,653.0
Himachal Pradesh,HAMIRPUR,2008,Kharif,1.2987012987012987,10.07,1549.2
Himachal Pradesh,HAMIRPUR,2009,Kharif,0.6790352504638218,10.56,1515.3
Himachal Pradesh,HAMIRPUR,2010,Kharif,0.5782178217821782,10.66,1508.6999999999998
Himachal Pradesh,HAMIRPUR,2011,Kharif,0.8371501272264631,10.23,1994.0
Himachal Pradesh,HAMIRPUR,2012,Kharif,1.6971608832807572,10.03,1767.0
Himachal Pradesh,HAMIRPUR,2013,Kharif,1.724233983286908,10.2,2010.1000000000001
Himachal Pradesh,HAMIRPUR,2014,Kharif,0.727979274611399,9.91,1232.3
Himachal Pradesh,KANGRA,2008,Kharif,0.5547945205479452,10.07,1519.8
Himachal Pradesh,KANGRA,2010,Kharif,0.5585585585585585,10.66,1371.6
Himachal Pradesh,MANDI,2008,Kharif,0.5581395348837209,10.07,1041.5
Himachal Pradesh,MANDI,2010,Kharif,0.4418604651162791,10.66,1216.8
Himachal Pradesh,SIRMAUR,2008,Kharif,0.5,10.07,1247.4
Himachal Pradesh,SIRMAUR,2010,Kharif,0.5555555555555556,10.66,1763.6000000000001
Odisha,SAMBA,2014,Kharif,0.5946666666666667,25.91,2203.8
Karnataka,BAGALKOT,2008,Kharif,1.1035031123631243,26.1,270.4
Karnataka,BAGALKOT,2009,Kharif,0.39719808314034805,26.57,463.59999999999997
Karnataka,BAGALKOT,2010,Kharif,1.4605962696431194,26.5,412.8
Karnataka,BAGALKOT,2011,Kharif,1.276142315333213,26.16,316.6
Karnataka,BAGALKOT,2012,Kharif,0.954743072652035,26.39,205.3
Karnataka,BAGALKOT,2013,Kharif,0.9129680606357706,26.18,305.40000000000003
Karnataka,BAGALKOT,2014,Kharif,1.102947186776259,26.41,329.29999999999995
Karnataka,BANGALORE RURAL,2008,Kharif,0.5,26.1,487.8
Karnataka,BANGALORE RURAL,2009,Kharif,0.5,26.57,485.90000000000003
Karnataka,BANGALORE RURAL,2010,Kharif,1.0,26.5,544.3
Karnataka,BANGALORE RURAL,2011,Kharif,0.75,26.16,446.0
Karnataka,BANGALORE RURAL,2012,Kharif,1.0,26.39,279.50000000000006
Karnataka,BELGAUM,2008,Kharif,0.40711909985139055,26.1,571.9
Karnataka,BELGAUM,2009,Kharif,0.25879448673112526,26.57,911.0
Karnataka,BELGAUM,2010,Kharif,0.6078124184030498,26.5,742.4
Karnataka,BELGAUM,2011,Kharif,0.5312625411349226,26.16,613.8
Karnataka,BELGAUM,2012,Kharif,0.35057395434753924,26.39,358.4
Karnataka,BELGAUM,2013,Kharif,0.6592735454837673,26.18,616.2
Karnataka,BELGAUM,2014,Kharif,0.6640017286084702,26.41,632.2
Karnataka,BELLARY,2008,Kharif,0.6086956521739131,26.1,305.3
Karnataka,BELLARY,2008,Rabi,0.9350282485875706,26.1,197.7
Karnataka,BELLARY,2008,Kharif,1.187122736418511,26.1,305.3
Karnataka,BELLARY,2009,Kharif,0.6071691447077874,26.57,486.79999999999995
Karnataka,BELLARY,2009,Rabi,1.1379310344827587,26.57,351.59999999999997
Karnataka,BELLARY,2009,Kharif,1.1233595800524934,26.57,486.79999999999995
Karnataka,BELLARY,2010,Kharif,0.8393401203834435,26.5,498.6
Karnataka,BELLARY,2010,Rabi,1.0238095238095237,26.5,248.4
Karnataka,BELLARY,2010,Kharif,1.1033519553072626,26.5,498.6
Karnataka,BELLARY,2011,Kharif,0.6551260266213538,26.16,283.9
Karnataka,BELLARY,2011,Rabi,1.3026819923371646,26.16,79.6
Karnataka,BELLARY,2011,Kharif,1.1380728554641597,26.16,283.9
Karnataka,BELLARY,2012,Kharif,0.8113126286069771,26.39,251.5
Karnataka,BELLARY,2013,Kharif,1.0108127166950696,26.18,378.1
Karnataka,BELLARY,2014,Kharif,1.0725754656390494,26.41,458.3
Karnataka,BIDAR,2008,Kharif,0.9786674054578196,26.1,771.3999999999999
Karnataka,BIDAR,2009,Kharif,0.55105124008561,26.57,492.1
Karnataka,BIDAR,2010,Kharif,0.7617984219145452,26.5,988.6999999999999
Karnataka,BIDAR,2011,Kharif,0.9100405363267852,26.16,685.5
Karnataka,BIDAR,2012,Kharif,1.1295499021526418,26.39,586.4000000000001
Karnataka,BIDAR,2013,Kharif,1.1418849948962233,26.18,776.3
Karnataka,BIDAR,2014,Kharif,1.0051020408163265,26.41,458.20000000000005
Karnataka,CHAMARAJANAGAR,2008,Kharif,0.7118997912317327,26.1,355.09999999999997
Karnataka,CHAMARAJANAGAR,2009,Kharif,0.5561694290976059,26.57,331.8
Karnataka,CHAMARAJANAGAR,2010,Kharif,0.980327868852459,26.5,326.1
Karnataka,CHAMARAJANAGAR,2011,Kharif,0.8294573643410853,26.16,228.0
Karnataka,CHAMARAJANAGAR,2012,Kharif,1.96875,26.39,137.89999999999998
Karnataka,CHAMARAJANAGAR,2013,Kharif,1.5398907103825137,26.18,355.0
Karnataka,CHAMARAJANAGAR,2014,Kharif,1.2378378378378379,26.41,318.4
Karnataka,CHIKBALLAPUR,2010,Kharif,0.9130434782608695,26.5,486.20000000000005
Karnataka,CHIKBALLAPUR,2011,Kharif,1.1874258600237249,26.16,310.1
Karnataka,CHIKBALLAPUR,2013,Kharif,1.0,26.18,352.3
Karnataka,CHIKMAGALUR,2012,Kharif,1.0,26.39,1237.2
Karnataka,CHIKMAGALUR,2013,Kharif,1.0,26.18,1905.1
Karnataka,CHITRADURGA,2008,Kharif,0.3795066413662239,26.1,359.8
Karnataka,CHITRADURGA,2008,Kharif,1.0,26.1,359.8
Karnataka,CHITRADURGA,2009,Kharif,0.543035993740219,26.57,495.50000000000006
Karnataka,CHITRADURGA,2010,Kharif,0.5470822281167109,26.5,439.0
Karnataka,CHITRADURGA,2011,Kharif,0.5620347394540943,26.16,169.70000000000002
Karnataka,CHITRADURGA,2012,Kharif,0.5255639097744361,26.39,262.5
Karnataka,CHITRADURGA,2013,Kharif,0.541727672035139,26.18,390.4
Karnataka,CHITRADURGA,2014,Kharif,0.6205067766647024,26.41,415.1
Karnataka,DAVANGERE,2008,Kharif,0.6291891891891892,26.1,332.2
Karnataka,DAVANGERE,2009,Kharif,0.6743215031315241,26.57,617.6
Karnataka,DAVANGERE,2009,Rabi,0.75,26.57,246.7
Karnataka,DAVANGERE,2010,Kharif,1.4989323843416371,26.5,540.6
Karnataka,DAVANGERE,2011,Kharif,0.6510067114093959,26.16,313.90000000000003
Karnataka,DAVANGERE,2012,Kharif,0.7256235827664399,26.39,278.29999999999995
Karnataka,DAVANGERE,2013,Kharif,1.0091883614088821,26.18,537.2
Karnataka,DAVANGERE,2014,Kharif,0.9935897435897436,26.41,533.0
Karnataka,DHARWAD,2012,Kharif,1.0666666666666667,26.39,283.7
Karnataka,DHARWAD,2013,Kharif,1.125,26.18,484.3
Karnataka,DHARWAD,2014,Kharif,1.0,26.41,518.5
Karnataka,GADAG,2008,Kharif,0.5737199259716225,26.1,255.9
Karnataka,GADAG,2009,Kharif,0.5060975609756098,26.57,561.5
Karnataka,GADAG,2010,Kharif,0.6362986780993212,26.5,383.79999999999995
Karnataka,GADAG,2011,Kharif,0.5743399722093562,26.16,241.99999999999997
Karnataka,GADAG,2012,Kharif,0.7800269905533064,26.39,199.2
Karnataka,GADAG,2013,Kharif,0.7827499097798629,26.18,345.6
Karnataka,GADAG,2014,Kharif,0.5871900826446281,26.41,444.0
Karnataka,GULBARGA,2008,Kharif,0.7962065492141324,26.1,486.3999999999999
Karnataka,GULBARGA,2008,Kharif,0.7530864197530864,26.1,486.3999999999999
Karnataka,GULBARGA,2009,Kharif,0.5690261044176707,26.57,635.9
Karnataka,GULBARGA,2009,Kharif,0.7479892761394102,26.57,635.9
Karnataka,GULBARGA,2010,Kharif,0.7309139072847682,26.5,745.9999999999999
Karnataka,GULBARGA,2011,Kharif,0.8043644351064846,26.16,535.8
Karnataka,GULBARGA,2012,Kharif,1.0896183990749069,26.39,476.0
Karnataka,GULBARGA,2013,Kharif,1.3338256024702961,26.18,677.3
Karnataka,GULBARGA,2014,Kharif,1.164684822912671,26.41,510.20000000000005
Karnataka,HASSAN,2012,Kharif,1.0465116279069768,26.39,369.90000000000003
Karnataka,HASSAN,2013,Kharif,1.186046511627907,26.18,693.1
Karnataka,HAVERI,2008,Kharif,0.5333333333333333,26.1,425.3
Karnataka,HAVERI,2009,Kharif,0.0,26.57,631.8000000000001
Karnataka,HAVERI,2011,Kharif,0.8571428571428571,26.16,460.79999999999995
Karnataka,HAVERI,2012,Kharif,1.0338983050847457,26.39,288.70000000000005
Karnataka,KOPPAL,2008,Kharif,0.553966953645455,26.1,302.8
Karnataka,KOPPAL,2009,Kharif,0.3293364170076499,26.57,492.7
Karnataka,KOPPAL,2010,Kharif,1.2334185389479349,26.5,526.2
Karnataka,KOPPAL,2011,Kharif,1.1474329781097246,26.16,340.7
Karnataka,KOPPAL,2012,Kharif,1.3622997463102864,26.39,217.8
Karnataka,KOPPAL,2013,Kharif,1.668200057082417,26.18,417.1
Karnataka,KOPPAL,2014,Kharif,1.7318555455997506,26.41,456.40000000000003
Karnataka,MANDYA,2014,Kharif,1.0571428571428572,26.41,376.8
Karnataka,MYSORE,2013,Kharif,1.25,26.18,414.79999999999995
Karnataka,RAICHUR,2008,Kharif,0.6781688692823896,26.1,311.9
Karnataka,RAICHUR,2008,Kharif,0.875,26.1,311.9
Karnataka,RAICHUR,2009,Kharif,0.4326807902029141,26.57,428.9
Karnataka,RAICHUR,2010,Kharif,0.8911515286766347,26.5,578.4
Karnataka,RAICHUR,2010,Kharif,0.8521739130434782,26.5,578.4
Karnataka,RAICHUR,2011,Kharif,0.8940810655846161,26.16,340.7
Karnataka,RAICHUR,2011,Kharif,0.8551724137931035,26.16,340.7
Karnataka,RAICHUR,2012,Kharif,0.9794487843077334,26.39,279.2
Karnataka,RAICHUR,2013,Kharif,1.115303161032238,26.18,541.8
Karnataka,RAICHUR,2014,Kharif,0.7305456509994598,26.41,435.6
Karnataka,RAMANAGARA,2012,Kharif,1.0,26.39,214.29999999999998
Karnataka,RAMANAGARA,2013,Kharif,1.1764705882352942,26.18,515.8000000000001
Karnataka,RAMANAGARA,2014,Kharif,1.0,26.41,421.20000000000005
Karnataka,SHIMOGA,2013,Kharif,1.25,26.18,2465.4
Karnataka,SHIMOGA,2014,Kharif,1.0,26.41,2571.7
Karnataka,TUMKUR,2008,Kharif,0.48951048951048953,26.1,569.5
Karnataka,TUMKUR,2009,Kharif,0.3088235294117647,26.57,487.2
Karnataka,TUMKUR,2010,Kharif,0.5482233502538071,26.5,476.5
Karnataka,TUMKUR,2011,Kharif,0.7111111111111111,26.16,250.5
Karnataka,TUMKUR,2012,Kharif,1.0444444444444445,26.39,276.2
Karnataka,TUMKUR,2013,Kharif,1.184782608695652,26.18,414.0
Karnataka,TUMKUR,2014,Kharif,1.0623145400593472,26.41,351.29999999999995
Karnataka,YADGIR,2011,Kharif,0.5548531693580828,26.16,436.70000000000005
Karnataka,YADGIR,2011,Rabi,0.6582125603864735,26.16,56.6
Karnataka,YADGIR,2011,Kharif,1.0418679549114331,26.16,436.70000000000005
Karnataka,YADGIR,2012,Kharif,0.8958598876457536,26.39,383.7
Karnataka,YADGIR,2013,Kharif,1.044994146689062,26.18,566.6
Karnataka,YADGIR,2014,Kharif,0.9623762376237623,26.41,362.9
Madhya Pradesh,ALIRAJPUR,2010,Kharif,0.7245405936943028,26.56,676.4
Madhya Pradesh,ALIRAJPUR,2011,Kharif,0.7108125399872041,25.73,631.6
Madhya Pradesh,ALIRAJPUR,2012,Kharif,1.265712268087565,25.78,922.1
Madhya Pradesh,ALIRAJPUR,2013,Kharif,1.3494382847492474,25.49,1307.6
Madhya Pradesh,BALAGHAT,2008,Kharif,0.625,25.72,1246.3000000000002
Madhya Pradesh,BARWANI,2008,Kharif,0.4814939058481494,25.72,474.29999999999995
Madhya Pradesh,BARWANI,2009,Whole Year,0.4988921282798834,26.65,586.6999999999999
Madhya Pradesh,BARWANI,2010,Kharif,0.6048343291689299,26.56,747.2
Madhya Pradesh,BARWANI,2011,Kharif,0.9165687426556992,25.73,558.5
Madhya Pradesh,BARWANI,2012,Kharif,1.7399141630901287,25.78,469.90000000000003
Madhya Pradesh,BARWANI,2013,Kharif,1.185857215533322,25.49,896.0000000000001
Madhya Pradesh,BETUL,2012,Kharif,2.3076923076923075,25.78,1507.8999999999999
Madhya Pradesh,BETUL,2013,Kharif,1.9142857142857144,25.49,1554.6999999999998
Madhya Pradesh,BHIND,2008,Kharif,1.06066916072563,25.72,926.6999999999999
Madhya Pradesh,BHIND,2009,Whole Year,1.1942721194964765,26.65,525.0
Madhya Pradesh,BHIND,2010,Kharif,1.4201849390606,26.56,795.0
Madhya Pradesh,BHIND,2011,Kharif,1.5479961888882272,25.73,810.5
Madhya Pradesh,BHIND,2012,Kharif,1.6484370767647218,25.78,702.1999999999999
Madhya Pradesh,BHIND,2013,Kharif,2.8477976010482813,25.49,950.0
Madhya Pradesh,BURHANPUR,2010,Kharif,1.075268817204301,26.56,983.1
Madhya Pradesh,BURHANPUR,2011,Kharif,1.0294117647058822,25.73,769.8000000000001
Madhya Pradesh,BURHANPUR,2012,Kharif,1.1944444444444444,25.78,1060.0
Madhya Pradesh,BURHANPUR,2013,Kharif,1.0724637681159421,25.49,1339.8
Madhya Pradesh,CHHATARPUR,2008,Kharif,0.5310734463276836,25.72,909.0
Madhya Pradesh,CHHATARPUR,2009,Whole Year,0.5,26.65,809.8000000000001
Madhya Pradesh,CHHATARPUR,2010,Kharif,0.5384615384615384,26.56,818.1
Madhya Pradesh,CHHATARPUR,2011,Kharif,0.42105263157894735,25.73,1074.3
Madhya Pradesh,CHHATARPUR,2013,Kharif,0.6164383561643836,25.49,1273.5000000000002
Madhya Pradesh,CHHINDWARA,2008,Kharif,0.8857142857142857,25.72,598.9
Madhya Pradesh,CHHINDWARA,2009,Whole Year,1.0,26.65,1288.7
Madhya Pradesh,CHHINDWARA,2010,Kharif,0.9636363636363636,26.56,1068.6
Madhya Pradesh,CHHINDWARA,2011,Kharif,1.2181818181818183,25.73,1099.7
Madhya Pradesh,CHHINDWARA,2013,Kharif,0.5,25.49,1215.4
Madhya Pradesh,DAMOH,2008,Kharif,1.4090909090909092,25.72,1250.4
Madhya Pradesh,DAMOH,2009,Whole Year,1.3333333333333333,26.65,793.1
Madhya Pradesh,DAMOH,2010,Kharif,2.0,26.56,1025.2
Madhya Pradesh,DAMOH,2011,Kharif,1.9228571428571428,25.73,1337.1
Madhya Pradesh,DAMOH,2012,Kharif,1.5,25.78,1052.0
Madhya Pradesh,DAMOH,2013,Kharif,1.0,25.49,1650.5
Madhya Pradesh,DATIA,2008,Kharif,1.953259532595326,25.72,1029.5
Madhya Pradesh,DATIA,2009,Whole Year,1.306806282722513,26.65,654.8
Madhya Pradesh,DATIA,2010,Kharif,1.1714285714285715,26.56,687.3
Madhya Pradesh,DATIA,2011,Kharif,1.304029304029304,25.73,739.4000000000001
Madhya Pradesh,DATIA,2012,Kharif,1.7248182762201454,25.78,879.6
Madhya Pradesh,DATIA,2013,Kharif,1.1029776674937966,25.49,977.4999999999999
Madhya Pradesh,DEWAS,2008,Kharif,1.2972972972972974,25.72,393.3
Punjab,DHAR,2008,Kharif,0.5005349882302589,24.57,2104.6
Punjab,DHAR,2009,Whole Year,0.5185097854279651,25.1,3960.9
Punjab,DHAR,2010,Kharif,0.6226616782469268,25.24,3105.2999999999997
Punjab,DHAR,2011,Kharif,0.5337690631808278,24.76,2948.0
Punjab,DHAR,2012,Kharif,1.0447715424716344,24.53,2737.6000000000004
Punjab,DHAR,2013,Kharif,1.3198594024604569,24.78,3704.8000000000006
Madhya Pradesh,DINDORI,2008,Kharif,1.0,25.72,761.7
Madhya Pradesh,GUNA,2008,Kharif,1.2650602409638554,25.72,965.0
Madhya Pradesh,GUNA,2009,Whole Year,1.6623376623376624,26.65,677.3000000000001
Madhya Pradesh,GUNA,2010,Kharif,1.8709677419354838,26.56,722.0
Madhya Pradesh,GUNA,2011,Kharif,1.6125,25.73,1675.2
Madhya Pradesh,GUNA,2012,Kharif,1.5573770491803278,25.78,740.5999999999999
Madhya Pradesh,GUNA,2013,Kharif,1.289855072463768,25.49,1512.3000000000002
Madhya Pradesh,GWALIOR,2008,Kharif,2.1777297519810643,25.72,753.4
Madhya Pradesh,GWALIOR,2009,Whole Year,2.577977568096849,26.65,516.6
Madhya Pradesh,GWALIOR,2010,Kharif,2.569162121963312,26.56,823.9
Madhya Pradesh,GWALIOR,2011,Kharif,2.659397111563439,25.73,762.0
Madhya Pradesh,GWALIOR,2012,Kharif,2.4922433711079326,25.78,813.3
Madhya Pradesh,GWALIOR,2013,Kharif,1.936994465730098,25.49,842.1999999999999
Madhya Pradesh,HARDA,2008,Kharif,1.5,25.72,610.0999999999999
Madhya Pradesh,HARDA,2009,Whole Year,1.6875,26.65,1540.9000000000003
Madhya Pradesh,HARDA,2010,Kharif,1.5,26.56,1448.9
Madhya Pradesh,HOSHANGABAD,2008,Kharif,1.1016949152542372,25.72,737.4000000000001
Madhya Pradesh,HOSHANGABAD,2009,Whole Year,1.0975609756097562,26.65,1574.7
Madhya Pradesh,HOSHANGABAD,2010,Kharif,1.6511627906976745,26.56,1017.5
Madhya Pradesh,HOSHANGABAD,2011,Kharif,1.4761904761904763,25.73,1326.6
Madhya Pradesh,HOSHANGABAD,2012,Kharif,1.7647058823529411,25.78,1677.9
Madhya Pradesh,HOSHANGABAD,2013,Kharif,1.2222222222222223,25.49,1946.0
Madhya Pradesh,JABALPUR,2008,Kharif,1.4814814814814814,25.72,1164.6
Madhya Pradesh,JABALPUR,2009,Whole Year,1.4,26.65,1122.0000000000002
Madhya Pradesh,JABALPUR,2013,Kharif,1.0,25.49,1909.5
Madhya Pradesh,JHABUA,2008,Kharif,0.8333333333333334,25.72,596.8
Madhya Pradesh,JHABUA,2009,Whole Year,0.75,26.65,622.6
Madhya Pradesh,JHABUA,2010,Kharif,0.625,26.56,605.3
Madhya Pradesh,JHABUA,2011,Kharif,0.6,25.73,926.6000000000001
Madhya Pradesh,JHABUA,2012,Kharif,0.5,25.78,1014.0
Madhya Pradesh,JHABUA,2013,Kharif,1.3333333333333333,25.49,1194.5
Madhya Pradesh,KATNI,2011,Kharif,0.0,25.73,704.5
Madhya Pradesh,KATNI,2012,Kharif,3.0,25.78,1016.0
Madhya Pradesh,KHANDWA,2008,Kharif,0.7758620689655172,25.72,666.6999999999999
Madhya Pradesh,KHANDWA,2009,Whole Year,0.681087762669963,26.65,551.6999999999999
Madhya Pradesh,KHANDWA,2010,Kharif,0.8421052631578947,26.56,821.9
Madhya Pradesh,KHANDWA,2011,Kharif,0.5887850467289719,25.73,1061.1
Madhya Pradesh,KHANDWA,2012,Kharif,1.106896551724138,25.78,1142.2
Madhya Pradesh,KHANDWA,2013,Kharif,0.7483870967741936,25.49,1400.9
Madhya Pradesh,KHARGONE,2008,Kharif,0.4402308326463314,25.72,433.59999999999997
Madhya Pradesh,KHARGONE,2009,Whole Year,0.4568121104185218,26.65,702.5999999999999
Madhya Pradesh,KHARGONE,2010,Kharif,0.5719661335841957,26.56,680.7
Madhya Pradesh,KHARGONE,2011,Kharif,0.4090019569471624,25.73,759.8
Madhya Pradesh,KHARGONE,2012,Kharif,0.5764705882352941,25.78,737.9
Madhya Pradesh,KHARGONE,2013,Kharif,0.5012224938875306,25.49,962.1
Madhya Pradesh,MANDSAUR,2008,Kharif,1.0612244897959184,25.72,677.0
Madhya Pradesh,MANDSAUR,2009,Whole Year,0.9767441860465116,26.65,725.5999999999999
Madhya Pradesh,MANDSAUR,2010,Kharif,1.1842105263157894,26.56,616.9
Madhya Pradesh,MANDSAUR,2011,Kharif,1.0,25.73,1052.4
Madhya Pradesh,MANDSAUR,2012,Kharif,1.6578947368421053,25.78,900.1999999999999
Madhya Pradesh,MANDSAUR,2013,Kharif,1.1153846153846154,25.49,1050.8
Madhya Pradesh,MORENA,2008,Kharif,1.6350037140734814,25.72,770.4
Madhya Pradesh,MORENA,2009,Whole Year,1.7218283317128593,26.65,660.5
Madhya Pradesh,MORENA,2010,Kharif,2.4699991706750706,26.56,772.8
Madhya Pradesh,MORENA,2011,Kharif,2.42000020290355,25.73,705.5
Madhya Pradesh,MORENA,2012,Kharif,2.3589981838915404,25.78,820.6000000000001
Madhya Pradesh,MORENA,2013,Kharif,2.1418935955622795,25.49,952.4
Madhya Pradesh,NARSINGHPUR,2008,Kharif,1.5,25.72,908.4000000000001
Madhya Pradesh,NARSINGHPUR,2009,Whole Year,1.625,26.65,1230.9
Madhya Pradesh,NARSINGHPUR,2011,Kharif,1.9473684210526316,25.73,1056.1
Madhya Pradesh,NARSINGHPUR,2013,Kharif,0.8888888888888888,25.49,1585.0
Madhya Pradesh,NEEMUCH,2008,Kharif,0.9285714285714286,25.72,784.6
Madhya Pradesh,NEEMUCH,2009,Whole Year,1.0,26.65,681.7
Madhya Pradesh,NEEMUCH,2010,Kharif,1.2222222222222223,26.56,790.0
Madhya Pradesh,NEEMUCH,2011,Kharif,1.0909090909090908,25.73,1103.7
Madhya Pradesh,NEEMUCH,2012,Kharif,1.5,25.78,796.5999999999999
Madhya Pradesh,NEEMUCH,2013,Kharif,1.0,25.49,1127.8
Madhya Pradesh,PANNA,2008,Kharif,1.4242424242424243,25.72,581.2
Madhya Pradesh,PANNA,2009,Whole Year,0.8867924528301887,26.65,832.5
Madhya Pradesh,PANNA,2010,Kharif,1.4705882352941178,26.56,670.0
Madhya Pradesh,PANNA,2011,Kharif,1.146341463414634,25.73,1048.5
Madhya Pradesh,PANNA,2012,Kharif,1.0,25.78,1046.8
Madhya Pradesh,PANNA,2013,Kharif,1.3333333333333333,25.49,1414.3
Madhya Pradesh,RAISEN,2010,Kharif,2.0,26.56,772.9000000000001
Madhya Pradesh,RAISEN,2012,Kharif,2.8,25.78,1041.3000000000002
Madhya Pradesh,RAISEN,2013,Kharif,1.7142857142857142,25.49,1505.6000000000001
Madhya Pradesh,RAJGARH,2013,Kharif,0.9166666666666666,25.49,1447.8
Madhya Pradesh,RATLAM,2008,Kharif,1.6956521739130435,25.72,614.5999999999999
Madhya Pradesh,RATLAM,2009,Whole Year,1.7,26.65,756.9
Madhya Pradesh,RATLAM,2010,Kharif,1.6666666666666667,26.56,643.7
Madhya Pradesh,RATLAM,2011,Kharif,2.25,25.73,1254.5
Madhya Pradesh,REWA,2008,Kharif,0.5591182364729459,25.72,797.1999999999999
Madhya Pradesh,REWA,2009,Whole Year,0.4911858974358974,26.65,918.6999999999999
Madhya Pradesh,REWA,2010,Kharif,0.5618374558303887,26.56,1326.5
Madhya Pradesh,REWA,2011,Kharif,0.5223880597014925,25.73,1511.8000000000002
Madhya Pradesh,REWA,2012,Kharif,0.36885245901639346,25.78,1495.8999999999999
Madhya Pradesh,REWA,2013,Kharif,0.4143835616438356,25.49,1648.1
Madhya Pradesh,SAGAR,2008,Kharif,0.9117647058823529,25.72,2171.1
Madhya Pradesh,SAGAR,2009,Whole Year,1.2222222222222223,26.65,2759.7
Madhya Pradesh,SAGAR,2010,Kharif,1.05,26.56,2237.9
Madhya Pradesh,SAGAR,2011,Kharif,1.0476190476190477,25.73,2561.8
Madhya Pradesh,SAGAR,2012,Kharif,3.0454545454545454,25.78,1903.7000000000003
Madhya Pradesh,SAGAR,2013,Kharif,0.42857142857142855,25.49,2933.9
Madhya Pradesh,SATNA,2008,Kharif,0.5555555555555556,25.72,726.0
Madhya Pradesh,SATNA,2009,Whole Year,0.5465116279069767,26.65,892.7
Madhya Pradesh,SATNA,2010,Kharif,0.6857142857142857,26.56,631.1
Madhya Pradesh,SATNA,2011,Kharif,0.6170212765957447,25.73,1014.4000000000001
Madhya Pradesh,SATNA,2013,Kharif,0.6136363636363636,25.49,1145.9
Madhya Pradesh,SEONI,2012,Kharif,1.7692307692307692,25.78,958.4000000000001
Madhya Pradesh,SHAHDOL,2009,Whole Year,0.0,26.65,701.5999999999999
Madhya Pradesh,SHAHDOL,2010,Kharif,0.0,26.56,818.9000000000001
Madhya Pradesh,SHAHDOL,2011,Kharif,0.0,25.73,1106.4
Madhya Pradesh,SHAHDOL,2012,Kharif,0.9682539682539683,25.78,861.4
Madhya Pradesh,SHAHDOL,2013,Kharif,0.0,25.49,801.6
